   7.2000000  21.4121125  21.8995117  22.4900119  21.8414967  22.1334927  22.4335501  21.8414967  22.1334927  22.4900119  21.8995117  21.8967886  22.1019546  22.3166746  22.4900119  21.8429287  22.1333679  22.2841183  22.4223619  22.4335501  22.8709599  21.8429287  22.1333679  22.2841183  22.4223619  22.3166746  22.4900119  21.8967886  22.1019546  21.8995117  22.4900119  21.8414967  22.1334927  22.4335501  21.8414967  22.1334927  22.4900119  21.8995117
   7.4000000  21.4121125  21.8994998  22.4764057  21.8414689  22.1333950  22.4086444  21.8414689  22.1333950  22.4764057  21.8994998  21.8967767  22.1019175  22.2780042  22.4764057  21.8429010  22.1332701  22.2839984  22.4223523  22.4086444  22.8437404  21.8429010  22.1332701  22.2839984  22.4223523  22.2780042  22.4764057  21.8967767  22.1019175  21.8994998  22.4764057  21.8414689  22.1333950  22.4086444  21.8414689  22.1333950  22.4764057  21.8994998
   7.6000000  21.4121124  21.8994919  22.4649063  21.8414536  22.1333323  22.3878247  21.8414536  22.1333323  22.4649063  21.8994919  21.8967689  22.1018985  22.2455606  22.4649063  21.8428857  22.1332074  22.2839253  22.4223454  22.3878247  22.8207393  21.8428857  22.1332074  22.2839253  22.4223454  22.2455606  22.4649063  21.8967689  22.1018985  21.8994919  22.4649063  21.8414536  22.1333323  22.3878247  21.8414536  22.1333323  22.4649063  21.8994919
   7.8000000  21.4121124  21.8994866  22.4552624  21.8414448  22.1332913  22.3705677  21.8414448  22.1332913  22.4552624  21.8994866  21.8967637  22.1018885  22.2185611  22.4552624  21.8428769  22.1331664  22.2838797  22.4223402  22.3705677  22.8014502  21.8428769  22.1331664  22.2838797  22.4223402  22.2185611  22.4552624  21.8967637  22.1018885  21.8994866  22.4552624  21.8414448  22.1332913  22.3705677  21.8414448  22.1332913  22.4552624  21.8994866
   8.0000000  21.4121124  21.8994831  22.4472248  21.8414396  22.1332640  22.3563638  21.8414396  22.1332640  22.4472248  21.8994831  21.8967601  22.1018830  22.1962413  22.4472249  21.8428716  22.1331392  22.2838508  22.4223362  22.3563638  22.7853731  21.8428716  22.1331392  22.2838508  22.4223362  22.1962413  22.4472249  21.8967601  22.1018830  21.8994831  22.4472248  21.8414396  22.1332640  22.3563638  21.8414396  22.1332640  22.4472248  21.8994831
   8.2000000  21.4121124  21.8994806  22.4405590  21.8414364  22.1332456  22.3447400  21.8414364  22.1332456  22.4405590  21.8994806  21.8967577  22.1018798  22.1778893  22.4405590  21.8428684  22.1331209  22.2838320  22.4223332  22.3447400  22.7720384  21.8428684  22.1331209  22.2838320  22.4223332  22.1778893  22.4405590  21.8967577  22.1018798  21.8994806  22.4405590  21.8414364  22.1332456  22.3447400  21.8414364  22.1332456  22.4405590  21.8994806
   8.4000000  21.4121124  21.8994789  22.4350517  21.8414344  22.1332332  22.3352723  21.8414344  22.1332332  22.4350517  21.8994789  21.8967561  22.1018780  22.1628647  22.4350517  21.8428663  22.1331085  22.2838198  22.4223310  22.3352723  22.7610199  21.8428663  22.1331085  22.2838198  22.4223310  22.1628647  22.4350517  21.8967561  22.1018780  21.8994789  22.4350517  21.8414344  22.1332332  22.3352723  21.8414344  22.1332332  22.4350517  21.8994789
   8.6000001  21.4121124  21.8994777  22.4305147  21.8414331  22.1332247  22.3275898  21.8414331  22.1332247  22.4305147  21.8994777  21.8967550  22.1018768  22.1506057  22.4305147  21.8428650  22.1331000  22.2838117  22.4223293  22.3275898  22.7519415  21.8428650  22.1331000  22.2838117  22.4223293  22.1506057  22.4305147  21.8967550  22.1018768  21.8994777  22.4305147  21.8414331  22.1332247  22.3275898  21.8414331  22.1332247  22.4305147  21.8994777
   8.8000001  21.4121124  21.8994769  22.4267848  21.8414322  22.1332189  22.3213748  21.8414322  22.1332189  22.4267848  21.8994769  21.8967542  22.1018761  22.1406297  22.4267848  21.8428641  22.1330943  22.2838062  22.4223281  22.3213748  22.7444773  21.8428641  22.1330943  22.2838062  22.4223281  22.1406297  22.4267848  21.8967542  22.1018761  21.8994769  22.4267848  21.8414322  22.1332189  22.3213748  21.8414322  22.1332189  22.4267848  21.8994769
   9.0000001  21.4121123  21.8994764  22.4237231  21.8414317  22.1332149  22.3163592  21.8414317  22.1332149  22.4237231  21.8994764  21.8967537  22.1018756  22.1325275  22.4237231  21.8428635  22.1330903  22.2838026  22.4223272  22.3163592  22.7383492  21.8428635  22.1330903  22.2838026  22.4223272  22.1325275  22.4237231  21.8967537  22.1018756  21.8994764  22.4237231  21.8414317  22.1332149  22.3163592  21.8414317  22.1332149  22.4237231  21.8994764
   9.2000001  21.4121123  21.8994760  22.4212121  21.8414313  22.1332122  22.3123190  21.8414313  22.1332122  22.4212121  21.8994760  21.8967533  22.1018753  22.1259569  22.4212121  21.8428631  22.1330876  22.2838001  22.4223266  22.3123190  22.7333231  21.8428631  22.1330876  22.2838001  22.4223266  22.1259569  22.4212121  21.8967533  22.1018753  21.8994760  22.4212121  21.8414313  22.1332122  22.3123190  21.8414313  22.1332122  22.4212121  21.8994760
   9.4000001  21.4121123  21.8994757  22.4191540  21.8414310  22.1332103  22.3090693  21.8414310  22.1332103  22.4191540  21.8994757  21.8967531  22.1018751  22.1206338  22.4191541  21.8428628  22.1330857  22.2837985  22.4223261  22.3090693  22.7292031  21.8428628  22.1330857  22.2837985  22.4223261  22.1206338  22.4191541  21.8967531  22.1018751  21.8994757  22.4191540  21.8414310  22.1332103  22.3090693  21.8414310  22.1332103  22.4191540  21.8994757
   9.6000001  21.4121123  21.8994756  22.4174675  21.8414309  22.1332090  22.3064584  21.8414309  22.1332090  22.4174675  21.8994756  21.8967529  22.1018750  22.1163244  22.4174675  21.8428626  22.1330845  22.2837973  22.4223258  22.3064584  22.7258267  21.8428626  22.1330845  22.2837973  22.4223258  22.1163244  22.4174675  21.8967529  22.1018750  21.8994756  22.4174675  21.8414309  22.1332090  22.3064584  21.8414309  22.1332090  22.4174675  21.8994756
   9.8000001  21.4121123  21.8994754  22.4160854  21.8414307  22.1332081  22.3043624  21.8414307  22.1332081  22.4160854  21.8994754  21.8967528  22.1018749  22.1128369  22.4160854  21.8428625  22.1330836  22.2837965  22.4223256  22.3043624  22.7230595  21.8428625  22.1330836  22.2837965  22.4223256  22.1128369  22.4160854  21.8967528  22.1018749  21.8994754  22.4160854  21.8414307  22.1332081  22.3043624  21.8414307  22.1332081  22.4160854  21.8994754
  10.0000001  21.4121123  21.8994753  22.4149525  21.8414307  22.1332075  22.3026808  21.8414307  22.1332075  22.4149525  21.8994753  21.8967527  22.1018748  22.1100151  22.4149525  21.8428624  22.1330830  22.2837960  22.4223255  22.3026808  22.7207911  21.8428624  22.1330830  22.2837960  22.4223255  22.1100151  22.4149525  21.8967527  22.1018748  21.8994753  22.4149525  21.8414307  22.1332075  22.3026808  21.8414307  22.1332075  22.4149525  21.8994753
  10.2000001  21.4121123  21.8994753  22.4140235  21.8414306  22.1332071  22.3013322  21.8414306  22.1332071  22.4140235  21.8994753  21.8967526  22.1018748  22.1077318  22.4140235  21.8428623  22.1330826  22.2837956  22.4223254  22.3013322  22.7189309  21.8428623  22.1330826  22.2837956  22.4223254  22.1077318  22.4140235  21.8967526  22.1018748  21.8994753  22.4140235  21.8414306  22.1332071  22.3013322  21.8414306  22.1332071  22.4140235  21.8994753
  10.4000001  21.4121123  21.8994752  22.4132613  21.8414306  22.1332068  22.3002510  21.8414306  22.1332068  22.4132613  21.8994752  21.8967526  22.1018748  22.1058840  22.4132613  21.8428623  22.1330823  22.2837954  22.4223253  22.3002510  22.7174047  21.8428623  22.1330823  22.2837954  22.4223253  22.1058840  22.4132613  21.8967526  22.1018748  21.8994752  22.4132613  21.8414306  22.1332068  22.3002510  21.8414306  22.1332068  22.4132613  21.8994752
  10.6000001  21.4121123  21.8994752  22.4126356  21.8414305  22.1332066  22.2993841  21.8414305  22.1332066  22.4126356  21.8994752  21.8967526  22.1018747  22.1043881  22.4126356  21.8428623  22.1330821  22.2837952  22.4223252  22.2993841  22.7161518  21.8428623  22.1330821  22.2837952  22.4223252  22.1043881  22.4126356  21.8967526  22.1018747  21.8994752  22.4126356  21.8414305  22.1332066  22.2993841  21.8414305  22.1332066  22.4126356  21.8994752
  10.8000001  21.4121123  21.8994752  22.4121216  21.8414305  22.1332064  22.2986892  21.8414305  22.1332064  22.4121216  21.8994752  21.8967526  22.1018747  22.1031765  22.4121216  21.8428622  22.1330819  22.2837951  22.4223252  22.2986892  22.7151225  21.8428622  22.1330819  22.2837951  22.4223252  22.1031765  22.4121216  21.8967526  22.1018747  21.8994752  22.4121216  21.8414305  22.1332064  22.2986892  21.8414305  22.1332064  22.4121216  21.8994752
  11.0000001  21.4121123  21.8994752  22.4116990  21.8414305  22.1332063  22.2981321  21.8414305  22.1332063  22.4116990  21.8994752  21.8967525  22.1018747  22.1021949  22.4116990  21.8428622  22.1330818  22.2837950  22.4223252  22.2981321  22.7142765  21.8428622  22.1330818  22.2837950  22.4223252  22.1021949  22.4116990  21.8967525  22.1018747  21.8994752  22.4116990  21.8414305  22.1332063  22.2981321  21.8414305  22.1332063  22.4116990  21.8994752
  11.2000001  21.4121123  21.8994752  22.4113514  21.8414305  22.1332063  22.2976854  21.8414305  22.1332063  22.4113514  21.8994752  21.8967525  22.1018747  22.1013990  22.4113514  21.8428622  22.1330818  22.2837950  22.4223252  22.2976854  22.7135804  21.8428622  22.1330818  22.2837950  22.4223252  22.1013990  22.4113514  21.8967525  22.1018747  21.8994752  22.4113514  21.8414305  22.1332063  22.2976854  21.8414305  22.1332063  22.4113514  21.8994752
  11.4000001  21.4121123  21.8994752  22.4110652  21.8414305  22.1332062  22.2973271  21.8414305  22.1332062  22.4110652  21.8994752  21.8967525  22.1018747  22.1007534  22.4110653  21.8428622  22.1330817  22.2837949  22.4223252  22.2973271  22.7130074  21.8428622  22.1330817  22.2837949  22.4223252  22.1007534  22.4110653  21.8967525  22.1018747  21.8994752  22.4110652  21.8414305  22.1332062  22.2973271  21.8414305  22.1332062  22.4110652  21.8994752
  11.6000001  21.4121123  21.8994752  22.4108295  21.8414305  22.1332062  22.2970397  21.8414305  22.1332062  22.4108295  21.8994752  21.8967525  22.1018747  22.1002294  22.4108295  21.8428622  22.1330817  22.2837949  22.4223251  22.2970397  22.7125354  21.8428622  22.1330817  22.2837949  22.4223251  22.1002294  22.4108295  21.8967525  22.1018747  21.8994752  22.4108295  21.8414305  22.1332062  22.2970397  21.8414305  22.1332062  22.4108295  21.8994752
  11.8000001  21.4121123  21.8994752  22.4106351  21.8414305  22.1332062  22.2968090  21.8414305  22.1332062  22.4106351  21.8994752  21.8967525  22.1018747  22.0998037  22.4106351  21.8428622  22.1330817  22.2837949  22.4223251  22.2968090  22.7121462  21.8428622  22.1330817  22.2837949  22.4223251  22.0998037  22.4106351  21.8967525  22.1018747  21.8994752  22.4106351  21.8414305  22.1332062  22.2968090  21.8414305  22.1332062  22.4106351  21.8994752
  12.0000001  21.4121123  21.8994752  22.4104747  21.8414305  22.1332062  22.2966239  21.8414305  22.1332062  22.4104747  21.8994752  21.8967525  22.1018747  22.0994578  22.4104748  21.8428622  22.1330817  22.2837949  22.4223251  22.2966239  22.7118251  21.8428622  22.1330817  22.2837949  22.4223251  22.0994578  22.4104748  21.8967525  22.1018747  21.8994752  22.4104747  21.8414305  22.1332062  22.2966239  21.8414305  22.1332062  22.4104747  21.8994752
  12.2000001  21.4121123  21.8994752  22.4103423  21.8414305  22.1332062  22.2964753  21.8414305  22.1332062  22.4103423  21.8994752  21.8967525  22.1018747  22.0991763  22.4103424  21.8428622  22.1330817  22.2837949  22.4223251  22.2964753  22.7115601  21.8428622  22.1330817  22.2837949  22.4223251  22.0991763  22.4103424  21.8967525  22.1018747  21.8994752  22.4103423  21.8414305  22.1332062  22.2964753  21.8414305  22.1332062  22.4103423  21.8994752
  12.4000001  21.4121123  21.8994752  22.4102329  21.8414305  22.1332062  22.2963559  21.8414305  22.1332062  22.4102329  21.8994752  21.8967525  22.1018747  22.0989473  22.4102330  21.8428622  22.1330817  22.2837949  22.4223251  22.2963559  22.7113410  21.8428622  22.1330817  22.2837949  22.4223251  22.0989473  22.4102330  21.8967525  22.1018747  21.8994752  22.4102329  21.8414305  22.1332062  22.2963559  21.8414305  22.1332062  22.4102329  21.8994752
  12.6000001  21.4121123  21.8994752  22.4101425  21.8414305  22.1332061  22.2962599  21.8414305  22.1332061  22.4101425  21.8994752  21.8967525  22.1018747  22.0987607  22.4101425  21.8428622  22.1330817  22.2837949  22.4223251  22.2962599  22.7111600  21.8428622  22.1330817  22.2837949  22.4223251  22.0987607  22.4101425  21.8967525  22.1018747  21.8994752  22.4101425  21.8414305  22.1332061  22.2962599  21.8414305  22.1332061  22.4101425  21.8994752
  12.8000001  21.4121123  21.8994752  22.4100677  21.8414305  22.1332061  22.2961828  21.8414305  22.1332061  22.4100677  21.8994752  21.8967525  22.1018747  22.0986086  22.4100677  21.8428622  22.1330817  22.2837949  22.4223251  22.2961828  22.7110102  21.8428622  22.1330817  22.2837949  22.4223251  22.0986086  22.4100677  21.8967525  22.1018747  21.8994752  22.4100677  21.8414305  22.1332061  22.2961828  21.8414305  22.1332061  22.4100677  21.8994752
  13.0000001  21.4121123  21.8994752  22.4100058  21.8414305  22.1332061  22.2961208  21.8414305  22.1332061  22.4100058  21.8994752  21.8967525  22.1018747  22.0984845  22.4100058  21.8428622  22.1330817  22.2837949  22.4223251  22.2961208  22.7108863  21.8428622  22.1330817  22.2837949  22.4223251  22.0984845  22.4100058  21.8967525  22.1018747  21.8994752  22.4100058  21.8414305  22.1332061  22.2961208  21.8414305  22.1332061  22.4100058  21.8994752
  13.2000001  21.4121123  21.8994752  22.4099545  21.8414305  22.1332061  22.2960709  21.8414305  22.1332061  22.4099545  21.8994752  21.8967525  22.1018747  22.0983833  22.4099545  21.8428622  22.1330817  22.2837948  22.4223251  22.2960709  22.7107836  21.8428622  22.1330817  22.2837948  22.4223251  22.0983833  22.4099545  21.8967525  22.1018747  21.8994752  22.4099545  21.8414305  22.1332061  22.2960709  21.8414305  22.1332061  22.4099545  21.8994752
  13.4000001  21.4121123  21.8994752  22.4099120  21.8414305  22.1332061  22.2960307  21.8414305  22.1332061  22.4099120  21.8994752  21.8967525  22.1018747  22.0983006  22.4099120  21.8428622  22.1330817  22.2837948  22.4223251  22.2960307  22.7106985  21.8428622  22.1330817  22.2837948  22.4223251  22.0983006  22.4099120  21.8967525  22.1018747  21.8994752  22.4099120  21.8414305  22.1332061  22.2960307  21.8414305  22.1332061  22.4099120  21.8994752
